cycle, observation, reward, action, explored, explore_rate, total reward, average reward
1808, 0, 1, 1, 0, 1.29657e-09, 1764, 0.975664
1809, 2, 2, 0, 0, 1.28361e-09, 1766, 0.97623
1810, 2, 0, 2, 0, 1.27077e-09, 1766, 0.975691
1811, 1, 0, 0, 0, 1.25806e-09, 1766, 0.975152
1812, 2, 0, 1, 0, 1.24548e-09, 1766, 0.974614
1813, 2, 2, 1, 0, 1.23303e-09, 1768, 0.975179
1814, 1, 1, 2, 0, 1.2207e-09, 1769, 0.975193
1815, 0, 2, 1, 0, 1.20849e-09, 1771, 0.975758
1816, 1, 1, 0, 0, 1.1964e-09, 1772, 0.975771
1817, 0, 1, 1, 0, 1.18444e-09, 1773, 0.975784
1818, 2, 2, 1, 0, 1.1726e-09, 1775, 0.976348
1819, 2, 2, 0, 0, 1.16087e-09, 1777, 0.97691
1820, 0, 1, 0, 0, 1.14926e-09, 1778, 0.976923
1821, 0, 1, 0, 0, 1.13777e-09, 1779, 0.976936
1822, 2, 0, 2, 0, 1.12639e-09, 1779, 0.9764
1823, 1, 0, 1, 0, 1.11513e-09, 1779, 0.975864
1824, 1, 1, 0, 0, 1.10398e-09, 1780, 0.975877
1825, 2, 0, 1, 0, 1.09294e-09, 1780, 0.975342
1826, 1, 1, 1, 0, 1.08201e-09, 1781, 0.975356
1827, 0, 0, 0, 0, 1.07119e-09, 1781, 0.974822
1828, 0, 1, 0, 0, 1.06048e-09, 1782, 0.974836
1829, 1, 2, 1, 0, 1.04987e-09, 1784, 0.975396
1830, 0, 0, 0, 0, 1.03937e-09, 1784, 0.974863
1831, 0, 1, 1, 0, 1.02898e-09, 1785, 0.974877
1832, 1, 1, 1, 0, 1.01869e-09, 1786, 0.974891
1833, 0, 0, 0, 0, 1.0085e-09, 1786, 0.974359
1834, 0, 1, 1, 0, 9.98416e-10, 1787, 0.974373
1835, 1, 1, 0, 0, 9.88432e-10, 1788, 0.974387
1836, 1, 2, 1, 0, 9.78548e-10, 1790, 0.974946
1837, 1, 1, 1, 0, 9.68762e-10, 1791, 0.974959
1838, 1, 1, 0, 0, 9.59075e-10, 1792, 0.974973
1839, 0, 1, 1, 0, 9.49484e-10, 1793, 0.974986
1840, 0, 0, 0, 0, 9.39989e-10, 1793, 0.974457
1841, 0, 1, 1, 0, 9.30589e-10, 1794, 0.97447
1842, 2, 2, 0, 0, 9.21283e-10, 1796, 0.975027
1843, 1, 2, 1, 0, 9.12071e-10, 1798, 0.975583
1844, 2, 2, 0, 0, 9.0295e-10, 1800, 0.976139
1845, 1, 2, 1, 0, 8.9392e-10, 1802, 0.976694
1846, 0, 0, 0, 0, 8.84981e-10, 1802, 0.976165
1847, 0, 1, 1, 0, 8.76131e-10, 1803, 0.976178
1848, 2, 2, 0, 0, 8.6737e-10, 1805, 0.976732
1849, 1, 2, 1, 0, 8.58696e-10, 1807, 0.977285
1850, 0, 0, 1, 0, 8.50109e-10, 1807, 0.976757
1851, 0, 0, 0, 0, 8.41608e-10, 1807, 0.976229
1852, 0, 1, 1, 0, 8.33192e-10, 1808, 0.976242
1853, 2, 2, 0, 0, 8.2486e-10, 1810, 0.976794
1854, 2, 0, 1, 0, 8.16612e-10, 1810, 0.976268
1855, 0, 0, 1, 0, 8.08446e-10, 1810, 0.975741
1856, 0, 0, 0, 0, 8.00361e-10, 1810, 0.975216
1857, 0, 1, 0, 0, 7.92357e-10, 1811, 0.975229
1858, 1, 2, 1, 0, 7.84434e-10, 1813, 0.97578
1859, 0, 0, 0, 0, 7.7659e-10, 1813, 0.975256
1860, 0, 1, 1, 0, 7.68824e-10, 1814, 0.975269
1861, 1, 1, 1, 0, 7.61135e-10, 1815, 0.975282
1862, 2, 2, 0, 0, 7.53524e-10, 1817, 0.975832
1863, 2, 0, 2, 0, 7.45989e-10, 1817, 0.975309
1864, 2, 1, 1, 0, 7.38529e-10, 1818, 0.975322
1865, 1, 1, 0, 0, 7.31144e-10, 1819, 0.975335
1866, 0, 1, 1, 0, 7.23832e-10, 1820, 0.975348
1867, 2, 2, 0, 0, 7.16594e-10, 1822, 0.975897
1868, 2, 0, 1, 0, 7.09428e-10, 1822, 0.975375
1869, 0, 0, 2, 0, 7.02334e-10, 1822, 0.974853
1870, 0, 2, 2, 0, 6.9531e-10, 1824, 0.975401
1871, 0, 2, 1, 0, 6.88357e-10, 1826, 0.975949
1872, 2, 2, 1, 0, 6.81474e-10, 1828, 0.976496
1873, 2, 2, 0, 0, 6.74659e-10, 1830, 0.977042
1874, 1, 2, 1, 0, 6.67912e-10, 1832, 0.977588
1875, 0, 0, 0, 0, 6.61233e-10, 1832, 0.977067
1876, 0, 1, 0, 0, 6.54621e-10, 1833, 0.977079
1877, 2, 0, 1, 0, 6.48075e-10, 1833, 0.976558
1878, 2, 2, 0, 0, 6.41594e-10, 1835, 0.977103
1879, 0, 1, 1, 0, 6.35178e-10, 1836, 0.977115
1880, 1, 1, 0, 0, 6.28826e-10, 1837, 0.977128
1881, 0, 1, 1, 0, 6.22538e-10, 1838, 0.97714
1882, 2, 2, 0, 0, 6.16313e-10, 1840, 0.977683
1883, 2, 0, 2, 0, 6.10149e-10, 1840, 0.977164
1884, 2, 1, 0, 0, 6.04048e-10, 1841, 0.977176
1885, 2, 0, 2, 0, 5.98007e-10, 1841, 0.976658
1886, 2, 1, 1, 0, 5.92027e-10, 1842, 0.97667
1887, 2, 2, 0, 0, 5.86107e-10, 1844, 0.977213
1888, 2, 0, 2, 0, 5.80246e-10, 1844, 0.976695
